#Exudyn implicit second order time integration sensor output file
#measure KinematicTree number = 1
#OutputVariableType = AccelerationLocal
#simulation started = 2025-08-02,09:08:12
#columns contain: time, comma separated sensor values (e.g, x,y,z position coordinates)
#number of sensor values = 3
#Exudyn version = 1.10.0; Python3.13.2; Windows AVX2 FLOAT64
#
0,0,0,0
0.005,0,0,0
0.01,0,0,0
0.015,0,0,0
0.02,0,0,0
0.025,0,0,0
0.03,0,0,0
0.035,0,0,0
0.04,0,0,0
0.045,0,0,0
0.05,0,0,0
0.055,0,0,0
0.06,0,0,0
0.065,0,0,0
0.07,0,0,0
0.075,0,0,0
0.08,0,0,0
0.085,0,0,0
0.09,0,0,0
0.095,0,0,0
0.1,0,0,0
0.105,0,0,0
0.11,0,0,0
0.115,0,0,0
0.12,0,0,0
0.125,0,0,0
0.13,0,0,0
0.135,0,0,0
0.14,0,0,0
0.145,0,0,0
0.15,0,0,0
0.155,0,0,0
0.16,0,0,0
0.165,0,0,0
0.17,0,0,0
0.175,0,0,0
0.18,0,0,0
0.185,0,0,0
0.19,0,0,0
0.195,0,0,0
0.2,0,0,0
0.205,0,0,0
0.21,0,0,0
0.215,0,0,0
0.22,0,0,0
0.225,0,0,0
0.23,0,0,0
0.235,0,0,0
0.24,0,0,0
0.245,0,0,0
0.25,0,0,1.480645318e-14
0.255,0,0,2.339710421
0.26,0,0,6.302416972
0.265,0,0,8.25726236
0.27,0,0,6.681067693
0.275,0,0,3.293338626
0.28,0,0,1.238562473
0.285,0,0,2.191968962
0.29,0,0,5.030235883
0.295,0,0,7.083856867
0.3,0,0,6.626301019
0.305,0,0,4.298520662
0.31,0,0,2.320837281
0.315,0,0,2.394631549
0.32,0,0,4.259439324
0.325,0,0,6.108606868
0.33,0,0,6.321574178
0.335,0,0,4.867641969
0.34,0,0,3.181210444
0.345,0,0,2.763766086
0.35,0,0,3.860407423
0.355,0,0,5.36472266
0.36,0,0,5.918260462
0.365,0,0,5.126183222
0.37,0,0,3.811671352
0.375,0,0,3.177633947
0.38,0,0,3.715311082
0.385,0,0,4.841268955
0.39,0,0,5.511711776
0.395,0,0,5.182001802
0.4,0,0,4.236779399
0.405,0,0,-1.11551977
0.41,0,0,-8.877216498
0.415,0,0,-12.01002513
0.42,0,0,-8.207555819
0.425,0,0,-1.466958543
0.43,0,0,2.018722127
0.435,0,0,-0.4975276832
0.44,0,0,-6.235855165
0.445,0,0,-9.855294578
0.45,0,0,-8.383112099
0.455,0,0,-3.596472504
0.46,0,0,-0.0103542334
0.465,0,0,-0.6558846677
0.47,0,0,-4.56307224
0.475,0,0,-7.993413674
0.48,0,0,-7.983379377
0.485,0,0,-4.870020539
0.49,0,0,-1.680403322
0.495,0,0,-1.219671115
0.5,0,0,-3.631603516
0.505,0,0,-6.526418871
0.51,0,0,-7.318771592
0.515,0,0,-5.514223778
0.52,0,0,-2.943460749
0.525,0,0,-1.934608953
0.53,0,0,-3.223589375
0.535,0,0,-5.460496326
0.54,0,0,-6.592717898
0.545,0,0,-5.732491315
0.55,0,0,-3.824491134
0.555,0,0,4.376785849
0.56,0,0,15.75349694
0.565,0,0,20.023251
0.57,0,0,14.11878748
0.575,0,0,4.190113148
0.58,0,0,-0.6695867879
0.585,0,0,3.318882504
0.59,0,0,11.81270498
0.595,0,0,16.93141215
0.6,0,0,14.50700068
0.605,0,0,7.385810786
0.61,0,0,2.262529575
0.615,0,0,3.440573131
0.62,0,0,9.285370546
0.625,0,0,14.22472497
0.63,0,0,14.01232405
0.635,0,0,9.326015108
0.64,0,0,4.703392824
0.645,0,0,4.193251275
0.65,0,0,7.85070083
0.655,0,0,12.06986737
0.66,0,0,13.09618969
0.665,0,0,10.33403078
0.67,0,0,6.567762765
0.675,0,0,5.196882471
0.68,0,0,7.195352209
0.685,0,0,10.48868219
0.69,0,0,12.0644864
0.695,0,0,10.70437202
0.7,0,0,7.881522398
0.705,0,0,-3.147196868
0.71,0,0,-18.16015196
0.715,0,0,-23.60814379
0.72,0,0,-15.62490611
0.725,0,0,-2.494658595
0.73,0,0,3.773931239
0.735,0,0,-1.663139563
0.74,0,0,-12.91973531
0.745,0,0,-19.56655254
