#Exudyn implicit second order time integration sensor output file
#measure KinematicTree number = 1
#OutputVariableType = AngularVelocityLocal
#simulation started = 2025-08-12,13:59:31
#columns contain: time, comma separated sensor values (e.g, x,y,z position coordinates)
#number of sensor values = 3
#Exudyn version = 1.10.0; Python3.13.2; Windows AVX2 FLOAT64
#
0,0,0,0
0.005,0,0,-0.01256637102
0.01,0,0,-0.02513274163
0.015,0,0,-0.03769911225
0.02,0,0,-0.05026548286
0.025,0,0,-0.06283185348
0.03,0,0,-0.0753982241
0.035,0,0,-0.08796459471
0.04,0,0,-0.1005309653
0.045,0,0,-0.1130973359
0.05,0,0,-0.1256637066
0.055,0,0,-0.1382300772
0.06,0,0,-0.1507964478
0.065,0,0,-0.1633628184
0.07,0,0,-0.175929189
0.075,0,0,-0.1884955596
0.08,0,0,-0.2010619303
0.085,0,0,-0.2136283009
0.09,0,0,-0.2261946715
0.095,0,0,-0.2387610421
0.1,0,0,-0.2513274127
0.105,0,0,-0.2638937833
0.11,0,0,-0.276460154
0.115,0,0,-0.2890265246
0.12,0,0,-0.3015928952
0.125,0,0,-0.3141592658
0.13,0,0,-0.3267256364
0.135,0,0,-0.339292007
0.14,0,0,-0.3518583777
0.145,0,0,-0.3644247483
0.15,0,0,-0.3769911189
0.155,0,0,-0.3895574895
0.16,0,0,-0.4021238601
0.165,0,0,-0.4146902307
0.17,0,0,-0.4272566014
0.175,0,0,-0.439822972
0.18,0,0,-0.4523893426
0.185,0,0,-0.4649557132
0.19,0,0,-0.4775220838
0.195,0,0,-0.4900884545
0.2,0,0,-0.5026548251
0.205,0,0,-0.5152211957
0.21,0,0,-0.5277875663
0.215,0,0,-0.5403539369
0.22,0,0,-0.5529203075
0.225,0,0,-0.5654866782
0.23,0,0,-0.5780530488
0.235,0,0,-0.5906194194
0.24,0,0,-0.60318579
0.245,0,0,-0.6157521606
0.25,0,0,-0.6283185313
0.255,0,0,-0.6408849019
0.26,0,0,-0.6534512725
0.265,0,0,-0.6660176431
0.27,0,0,-0.6785840137
0.275,0,0,-0.6911503843
0.28,0,0,-0.703716755
0.285,0,0,-0.7162831256
0.29,0,0,-0.7288494962
0.295,0,0,-0.7414158668
0.3,0,0,-0.7539822374
0.305,0,0,-0.7665486081
0.31,0,0,-0.7791149787
0.315,0,0,-0.7916813493
0.32,0,0,-0.8042477199
0.325,0,0,-0.8168140905
0.33,0,0,-0.8293804612
0.335,0,0,-0.8419468318
0.34,0,0,-0.8545132024
0.345,0,0,-0.867079573
0.35,0,0,-0.8796459436
0.355,0,0,-0.8922123143
0.36,0,0,-0.9047786849
0.365,0,0,-0.9173450555
0.37,0,0,-0.9299114261
0.375,0,0,-0.9424777967
0.38,0,0,-0.9550441674
0.385,0,0,-0.967610538
0.39,0,0,-0.9801769086
0.395,0,0,-0.9927432792
0.4,0,0,-1.00530965
0.405,0,0,-1.01787602
0.41,0,0,-1.030442391
0.415,0,0,-1.043008762
0.42,0,0,-1.055575132
0.425,0,0,-1.068141503
0.43,0,0,-1.080707874
0.435,0,0,-1.093274244
0.44,0,0,-1.105840615
0.445,0,0,-1.118406985
0.45,0,0,-1.130973356
0.455,0,0,-1.143539727
0.46,0,0,-1.156106097
0.465,0,0,-1.168672468
