#Exudyn implicit second order time integration solver solution file
#simulation started=2025-08-24,06:28:55
#columns contain: time, ODE2 displacements, ODE2 velocities, ODE2 accelerations, AE coordinates
#number of system coordinates [nODE2, nODE1, nAlgebraic, nData] = [4,0,1,0]
#number of written coordinates [nODE2, nVel2, nAcc2, nODE1, nVel1, nAlgebraic, nData] = [4,4,4,0,0,1,0]
#total columns exported  (excl. time) = 13
#number of time steps (planned) = 1000
#Exudyn version = 1.10.0; Python3.13.2; Windows AVX2 FLOAT64
#
0.15,-3.405984908e-09,0.2826761906,-0.5653523814,0.2826761907,-4.547669514e-08,1.811718915,-3.623437814,1.811718907,9.809853376,417.0672862,-834.1345293,417.0672647,9.956200848
0.16,-3.615320949e-09,0.3007032444,-0.6014064891,0.3007032446,3.609486883e-09,1.793691857,-3.587383724,1.793691862,-9.809843558,-420.6726978,841.3453472,-420.6726736,-11.64034407
0.17,-3.822591285e-09,0.3185509246,-0.6371018496,0.3185509248,-4.506355414e-08,1.775844184,-3.551688361,1.77584418,9.809833824,417.1031631,-834.2062745,417.1031373,11.23151722
0.18,-4.027741278e-09,0.336221016,-0.6724420323,0.3362210161,4.033555615e-09,1.758174088,-3.516348186,1.758174093,-9.809824004,-420.6371821,841.2743095,-420.6371547,-12.91501379
0.19,-4.230975951e-09,0.3537152855,-0.7074305714,0.3537152857,-4.468049027e-08,1.74067982,-3.481359629,1.740679814,9.809814262,417.1383285,-834.2765981,417.138299,12.46823116
0.2,-4.432315509e-09,0.3710354828,-0.7420709658,0.3710354829,4.412578674e-09,1.723359623,-3.446719253,1.723359626,-9.809804443,-420.6023678,841.2046732,-420.6023366,-14.14798726
0.21,-4.631737455e-09,0.3881833396,-0.7763666796,0.3881833398,-4.429696795e-08,1.70621175,-3.412423507,1.706211754,9.809794701,417.1727931,-834.3455241,417.172762,13.66616148
0.22,-4.828753912e-09,0.405160571,-0.8103211425,0.4051605712,4.893676615e-09,1.689234532,-3.378469076,1.689234538,-9.809784863,-420.5682368,841.1364104,-420.5682052,-15.3392707
0.23,-5.023680513e-09,0.4219688748,-0.8439377501,0.4219688751,-4.387899672e-08,1.67242623,-3.344852455,1.672426228,9.809775108,417.2065765,-834.4130862,417.2065431,14.82526856
0.24,-5.217100929e-09,0.4386099319,-0.8772198642,0.4386099321,5.194913408e-09,1.655785173,-3.311570351,1.655785175,-9.809765294,-420.534788,841.0695071,-420.5347535,-16.48901003
0.25,-5.408491897e-09,0.4550854062,-0.9101708129,0.4550854064,-4.347310695e-08,1.639309696,-3.278619391,1.639309695,9.80975556,417.2396928,-834.4793151,417.2396576,15.94563966
0.26,-5.597970481e-09,0.4713969455,-0.9427938914,0.4713969457,5.577390072e-09,1.62299816,-3.245996316,1.622998158,-9.80974575,-420.5020001,841.0039301,-420.5019651,-17.59747354
0.27,-5.785522413e-09,0.487546181,-0.9750923623,0.4875461811,-4.308777649e-08,1.606848936,-3.213697854,1.606848927,9.809736017,417.2721552,-834.5442377,417.2721188,17.02747661
0.28,-5.970932017e-09,0.5035347275,-1.007069455,0.5035347276,6.005855723e-09,1.590860375,-3.181720752,1.590860376,-9.809726198,-420.4698674,840.9396581,-420.469829,-18.66504108
0.29,-6.154291581e-09,0.5193641839,-1.038728368,0.5193641841,-4.267776847e-08,1.575030908,-3.150061829,1.575030914,9.809716461,417.303974,-834.6078734,417.3039367,18.07108367
0.3,-6.336256495e-09,0.5350361333,-1.070072267,0.5350361335,6.28478572e-09,1.559358968,-3.118717943,1.559358972,-9.809706669,-420.438362,840.8766505,-420.4383253,-19.69218843
0.31,-6.516680628e-09,0.5505521429,-1.101104286,0.5505521431,-4.236961239e-08,1.543842951,-3.087685897,1.543842948,9.809696938,417.3351586,-834.6702412,417.3351206,19.07685631
0.32,-6.694843965e-09,0.5659137643,-1.131827529,0.5659137646,6.736945068e-09,1.528481336,-3.056962684,1.528481342,-9.809687117,-420.4074814,840.8148836,-420.4074418,-20.67947946
0.33,-6.871454512e-09,0.5811225339,-1.162245068,0.5811225341,-4.205905464e-08,1.513272576,-3.026545136,1.513272568,9.809677358,417.3657293,-834.731374,417.365687,20.04527156
0.34,-7.046212482e-09,0.5961799724,-1.192359945,0.5961799726,7.107460665e-09,1.498215132,-2.996430267,1.498215133,-9.809667524,-420.377218,840.7543478,-420.3771739,-21.62755229
0.35,-7.218861982e-09,0.6110875857,-1.222175172,0.6110875859,-4.163736054e-08,1.483307522,-2.96661504,1.48330752,9.809657775,417.3956959,-834.7913025,417.3956512,20.97687655
0.36,-7.389911014e-09,0.6258468645,-1.251693729,0.6258468647,7.427554009e-09,1.468548236,-2.937096486,1.468548243,-9.809647962,-420.3475531,840.6950134,-420.3475067,-22.53710958
0.37,-7.559360231e-09,0.6404592848,-1.28091857,0.640459285,-4.131739732e-08,1.453935816,-2.907871639,1.45393582,9.809638213,417.425069,-834.850044,417.425022,21.87228106
0.38,-7.727239529e-09,0.6549263078,-1.309852616,0.6549263081,7.741537605e-09,1.439468795,-2.878937591,1.439468795,-9.809628402,-420.3184732,840.6368538,-420.3184269,-23.40891026
0.39,-7.893491053e-09,0.6692493804,-1.338498761,0.6692493807,-4.099184229e-08,1.425145726,-2.850291431,1.425145715,9.809618655,417.4538594,-834.9076219,417.4538109,22.7321485
0.4,-8.058023074e-09,0.6834299349,-1.36685987,0.6834299351,8.085437974e-09,1.410965166,-2.821930331,1.410965166,-9.809608839,-420.2899713,840.5798418,-420.2899209,-24.2437614
0.41,-8.220846627e-09,0.6974693892,-1.394938779,0.6974693895,-4.065014857e-08,1.396925708,-2.793851439,1.396925719,9.809599092,417.4820796,-834.9640633,417.4820316,23.55718854
0.42,-8.382259371e-09,0.7113691476,-1.422738296,0.7113691479,8.367599798e-09,1.383025957,-2.766051911,1.383025956,-9.809589289,-420.2620299,840.5239687,-420.2619844,-25.04250819
0.43,-8.541995408e-09,0.7251305998,-1.4502612,0.7251306002,-4.03148072e-08,1.369264494,-2.738529002,1.369264501,9.809579552,417.5097374,-835.0193868,417.5096934,24.34814958
0.44,-8.699990886e-09,0.7387551222,-1.477510245,0.7387551226,8.715711697e-09,1.355639986,-2.711279969,1.355639985,-9.809569746,-420.234639,840.4691934,-420.2345967,-25.80602985
0.45,-8.856470729e-09,0.7522440772,-1.504488155,0.7522440776,-4.001168029e-08,1.342151018,-2.684302056,1.342151028,9.809560001,417.5368454,-835.0736108,417.5368054,25.1058132
0.46,-9.011387882e-09,0.7655988138,-1.531197628,0.7655988142,9.028249722e-09,1.328796292,-2.657592577,1.328796288,-9.809550193,-420.2077906,840.4155066,-420.2077533,-26.53523117
0.47,-9.164913673e-09,0.7788206674,-1.557641336,0.7788206678,-3.973340794e-08,1.315574433,-2.63114887,1.315574435,9.80954044,417.5634188,-835.1267654,417.5633827,25.83098755
0.48,-9.317158296e-09,0.7919109603,-1.583821921,0.7919109607,9.284483249e-09,1.302484148,-2.604968288,1.302484144,-9.809530637,-420.1814759,840.3628817,-420.1814409,-27.23103743
0.49,-9.468115399e-09,0.8048710016,-1.609742004,0.804871002,-3.947590381e-08,1.289524104,-2.579048211,1.289524106,9.809520885,417.5894672,-835.1788663,417.5894332,26.52450183
0.5,-9.617236455e-09,0.8177020872,-1.635404175,0.8177020876,9.651692518e-09,1.276693019,-2.553386038,1.276693019,-9.809511059,-420.1556842,840.3113009,-420.1556505,-27.89438839
0.51,-9.764709962e-09,0.8304055003,-1.660811001,0.8304055007,-3.914639391e-08,1.263989604,-2.527979188,1.263989594,9.8095013,417.6150012,-835.229931,417.6149655,27.18720158
0.52,-9.910896589e-09,0.8429825113,-1.685965023,0.8429825116,9.909068606e-09,1.251412591,-2.502825186,1.251412593,-9.809491488,-420.1304039,840.2607315,-420.1303658,-28.52623402
0.53,-1.005563674e-08,0.8554343778,-1.710868756,0.8554343782,-3.88570981e-08,1.23896072,-2.477921449,1.238960725,9.809481735,417.6400299,-835.2799842,417.6399921,27.8199439
0.54,-1.019884173e-08,0.8677623452,-1.735524691,0.8677623456,1.021609955e-08,1.22663276,-2.453265514,1.226632757,-9.809471921,-420.105622,840.2111711,-420.1055856,-29.12752932
0.55,-1.034050984e-08,0.8799676463,-1.759935293,0.8799676467,-3.854972161e-08,1.214427452,-2.428854919,1.21442746,9.809462167,417.6645604,-835.3290522,417.6645261,28.42359343
0.56,-1.04806768e-08,0.8920515016,-1.784103004,0.892051502,1.051632932e-08,1.202343605,-2.404687206,1.202343603,-9.809452354,-420.0813298,840.1625948,-420.0812974,-29.69923194
0.57,-1.061956254e-08,0.9040151195,-1.80803024,0.9040151199,-3.829347669e-08,1.190379978,-2.380759954,1.190379977,9.809442592,417.6886045,-835.3771444,417.6885722,28.99901974
0.58,-1.075713023e-08,0.9158596964,-1.831719394,0.9158596969,1.077993786e-08,1.178535412,-2.357070824,1.178535412,-9.809432778,-420.0575176,840.1149705,-420.0574852,-30.24229788
0.59,-1.089292275e-08,0.927586417,-1.855172835,0.9275864173,-3.793844229e-08,1.166808694,-2.333617366,1.166808683,9.809423034,417.712174,-835.4242788,417.7121394,29.54709316
0.6,-1.10274481e-08,0.9391964537,-1.878392908,0.939196454,1.103337312e-08,1.155198654,-2.310397297,1.155198649,-9.80941324,-420.0341822,840.0682925,-420.0341462,-30.75767866
0.61,-1.116070031e-08,0.9506909677,-1.901381936,0.9506909679,-3.768381551e-08,1.143704136,-2.287408275,1.143704137,9.809403496,417.7352786,-835.4704879,417.735244,30.06868137
0.62,-1.129242594e-08,0.9620711083,-1.924142217,0.9620711086,1.133868996e-08,1.132323999,-2.26464799,1.132323995,-9.809393692,-420.0113061,840.0225448,-420.0112724,-31.24631696
0.63,-1.142281759e-08,0.9733380137,-1.946676028,0.973338014,-3.741701979e-08,1.121057076,-2.242114165,1.121057083,9.80938394,417.7579216,-835.5157798,417.7578899,30.56464719
0.64,-1.15519209e-08,0.9844928106,-1.968985622,0.9844928108,1.159635685e-08,1.109902294,-2.219804586,1.109902293,-9.809374138,-419.9888779,839.9776956,-419.9888478,-31.70914646
0.65,-1.167992204e-08,0.9955366145,-1.991073229,0.9955366147,-3.719658385e-08,1.098858493,-2.197716969,1.098858484,9.809364379,417.7801178,-835.5601721,417.7800861,31.03584738
0.66,-1.180717779e-08,1.00647053,-2.01294106,1.00647053,1.174543366e-08,1.087924578,-2.17584915,1.087924575,-9.809354591,-419.9669008,839.9337358,-419.9668679,-32.14708995
0.67,-1.193323278e-08,1.01729565,-2.0345913,1.01729565,-3.695643272e-08,1.077099461,-2.154198905,1.077099452,9.80934485,417.8018774,-835.6036868,417.8018434,31.48312912
0.68,-1.205768873e-08,1.028013058,-2.056026115,1.028013058,1.206524375e-08,1.066382048,-2.132764089,1.066382045,-9.809335046,-419.9453601,839.8906499,-419.945325,-32.56105466
0.69,-1.218087478e-08,1.038623824,-2.077247648,1.038623824,-3.670245428e-08,1.055771282,-2.111542546,1.055771273,9.809325293,417.8232068,-835.6463412,417.8231706,31.90732832
0.7,-1.230272491e-08,1.049129011,-2.098258022,1.049129011,1.233242838e-08,1.045266093,-2.090532195,1.045266097,-9.809315486,-419.9242445,839.8484113,-419.9242057,-32.95193281
0.71,-1.242346248e-08,1.059529669,-2.119059337,1.059529669,-3.647994246e-08,1.034865431,-2.069730862,1.034865431,9.809305723,417.8441122,-835.6881448,417.8440724,32.30926857
0.72,-1.254303707e-08,1.069826837,-2.139653674,1.069826837,1.25650253e-08,1.024568267,-2.04913654,1.02456827,-9.809295914,-419.903545,839.8070092,-419.9035046,-33.32059987
0.73,-1.266162209e-08,1.080021546,-2.160043093,1.080021546,-3.628202892e-08,1.01437355,-2.028747105,1.014373553,9.809286145,417.8646014,-835.7291221,417.8645611,32.68975956
0.74,-1.277931351e-08,1.090114816,-2.180229631,1.090114816,1.274374401e-08,1.004280292,-2.008560574,1.004280287,-9.80927634,-419.883253,839.7664282,-419.8832141,-33.66791347
0.75,-1.289554657e-08,1.100107654,-2.200215308,1.100107654,-3.599035632e-08,0.9942874494,-1.988574887,0.9942874437,9.809266593,417.8846845,-835.7692908,417.8846454,33.04959632
0.76,-1.301055066e-08,1.110001062,-2.220002123,1.110001062,1.29895389e-08,0.9843940441,-1.968788088,0.9843940438,-9.809256797,-419.8633656,839.7266508,-419.8633254,-33.9947129
0.77,-1.312455625e-08,1.119796027,-2.239592054,1.119796027,-3.579065698e-08,0.9745990739,-1.949198153,0.9745990766,9.809247041,417.9043715,-835.8086639,417.9043319,33.38955797
0.78,-1.323748945e-08,1.129493531,-2.258987061,1.129493531,1.320401725e-08,0.9649015737,-1.929803149,0.9649015744,-9.809237242,-419.8438716,839.6876648,-419.8438324,-34.30181686
0.79,-1.334899873e-08,1.139094541,-2.278189082,1.139094541,-3.550587367e-08,0.9553005598,-1.910601125,0.9553005624,9.8092275,417.9236688,-835.8472599,417.92363,33.71040634
0.8,-1.345927039e-08,1.148600019,-2.297200039,1.148600019,1.34515418e-08,0.9457950858,-1.891590168,0.9457950841,-9.809217708,-419.8247636,839.6494513,-419.8247256,-34.59002417
0.81,-1.35686635e-08,1.158010916,-2.316021832,1.158010916,-3.533016438e-08,0.9363841848,-1.872768365,0.9363841823,9.809207952,417.9425834,-835.8850906,417.9425453,34.01288593
0.82,-1.367701509e-08,1.167328171,-2.334656343,1.167328171,1.365984663e-08,0.9270669323,-1.85413388,0.9270669399,-9.809198154,-419.8060339,839.6119875,-419.8059938,-34.86011283
0.83,-1.378423849e-08,1.176552718,-2.353105436,1.176552718,-3.510452668e-08,0.9178423804,-1.835684765,0.9178423824,9.809188401,417.9611235,-835.9221645,417.9610823,34.29772334
0.84,-1.389031788e-08,1.185685478,-2.371370956,1.185685478,1.388864846e-08,0.9087096281,-1.817419255,0.9087096276,-9.809178602,-419.787674,839.5752665,-419.7876332,-35.11283942
0.85,-1.399502664e-08,1.194727365,-2.38945473,1.194727365,-3.483039952e-08,0.8996677366,-1.799335468,0.899667734,9.809168859,417.9792957,-835.958509,417.9792545,34.56562629
0.86,-1.409847432e-08,1.203679283,-2.407358565,1.203679283,1.414086262e-08,0.890715824,-1.781431653,0.8907158267,-9.809159064,-419.7696782,839.539272,-419.769636,-35.34893947
0.87,-1.42009526e-08,1.212542127,-2.425084253,1.212542127,-3.463651776e-08,0.8818529772,-1.763705952,0.8818529758,9.809149309,417.9971089,-835.9941316,417.9970658,34.81728419
0.88,-1.43025012e-08,1.221316783,-2.442633566,1.221316783,1.432679805e-08,0.8730783241,-1.746156644,0.8730783219,-9.809139516,-419.7520395,839.5039932,-419.7519966,-35.56912676
0.89,-1.440331675e-08,1.23000413,-2.460008259,1.23000413,-3.448990972e-08,0.8643909699,-1.728781929,0.8643909643,9.809129753,418.0145687,-836.0290501,418.014525,35.05336695
0.9,-1.45031244e-08,1.238605035,-2.47721007,1.238605035,1.452837987e-08,0.8557900659,-1.711580148,0.8557900742,-9.809119949,-419.7347495,839.4694061,-419.734703,-35.77409341
0.91,-1.460217026e-08,1.247120359,-2.494240718,1.247120359,-3.433755057e-08,0.8472747455,-1.694549475,0.8472747375,9.809110176,418.0316854,-836.0632714,418.0316357,35.27452596
0.92,-1.470032911e-08,1.255550953,-2.511101907,1.255550953,1.470577926e-08,0.8388441508,-1.677688306,0.8388441528,-9.809100367,-419.7178043,839.4355053,-419.7177526,-35.96451026
0.93,-1.479710212e-08,1.263897661,-2.527795322,1.263897661,-3.406037974e-08,0.8304974407,-1.660994875,0.8304974376,9.809090614,418.0484623,-836.0968192,418.0484096,35.48139245
0.94,-1.489311387e-08,1.272161317,-2.544322635,1.272161317,1.485802985e-08,0.8222337839,-1.644467581,0.8222337906,-9.809080831,-419.7011937,839.402278,-419.701139,-36.14102606
0.95,-1.498829738e-08,1.280342748,-2.560685496,1.280342748,-3.389473288e-08,0.8140523543,-1.628104701,0.8140523504,9.80907108,418.0649077,-836.129702,418.064851,35.67457917
0.96,-1.508227567e-08,1.288442772,-2.576885543,1.288442772,1.509907419e-08,0.8059523336,-1.611904673,0.8059523363,-9.809061281,-419.6849119,839.3697076,-419.6848538,-36.30426874
0.97,-1.517530657e-08,1.296462198,-2.592924395,1.296462198,-3.370525312e-08,0.7979329026,-1.595865804,0.7979329018,9.80905152,418.0810257,-836.1619338,418.0809669,35.85467923
0.98,-1.52675302e-08,1.304401829,-2.608803657,1.304401829,1.526052647e-08,0.7899932777,-1.57998656,0.7899932802,-9.809041727,-419.6689507,839.3377825,-419.6688912,-36.45484479
0.99,-1.535884156e-08,1.312262458,-2.624524916,1.312262458,-3.352279721e-08,0.7821326361,-1.564265274,0.7821326372,9.809031971,418.0968223,-836.1935253,418.0967627,36.022267
1,-1.544897867e-08,1.320044873,-2.640089745,1.320044873,1.54953747e-08,0.774350234,-1.548700466,0.7743502329,-9.809022167,-419.6533028,839.306487,-419.6532435,-36.59334003
1.01,-1.553844904e-08,1.32774985,-2.6554997,1.32774985,-3.338944872e-08,0.7666452506,-1.533290493,0.7666452464,9.80901239,418.1123061,-836.2244924,418.1122462,36.17789826
1.02,-1.56269397e-08,1.335378161,-2.670756322,1.335378161,1.56913163e-08,0.7590169438,-1.518033889,0.7590169447,-9.809002574,-419.6379674,839.2758132,-419.6379066,-36.72032036
1.03,-1.571421666e-08,1.342930568,-2.685861136,1.342930568,-3.31467078e-08,0.7514645307,-1.502929045,0.7514645225,9.808992806,418.1274848,-836.2548443,418.1274221,36.3221102
1.04,-1.580070486e-08,1.350407827,-2.700815654,1.350407827,1.584906811e-08,0.7439872761,-1.487974559,0.7439872793,-9.808983007,-419.6229357,839.2457416,-419.6228708,-36.83633072
1.05,-1.588633978e-08,1.357810686,-2.715621371,1.357810686,-3.297605175e-08,0.7365844123,-1.47316882,0.7365844102,9.808973242,418.142363,-836.2845939,418.142297,36.45542129
1.06,-1.597133067e-08,1.365139884,-2.730279768,1.365139884,1.597787216e-08,0.7292552242,-1.458510448,0.7292552242,-9.808963451,-419.6082006,839.2162683,-419.6081341,-36.94189635
1.07,-1.605565983e-08,1.372396155,-2.744792309,1.372396155,-3.284370402e-08,0.7219989455,-1.443997885,0.7219989423,9.808953687,418.1569449,-836.3137555,418.1568778,36.57833198
1.08,-1.613939322e-08,1.379580224,-2.759160448,1.379580224,1.609702556e-08,0.7148148809,-1.429629772,0.7148148859,-9.808943899,-419.5937578,839.1873781,-419.593689,-37.03752346
1.09,-1.622204956e-08,1.38669281,-2.773385619,1.38669281,-3.262829346e-08,0.7077022897,-1.415404581,0.7077022904,9.808934154,418.1712395,-836.3423399,418.1711699,36.69132553
1.1,-1.63038984e-08,1.393734624,-2.787469247,1.393734624,1.625852596e-08,0.7006604819,-1.401320976,0.7006604878,-9.808924376,-419.5796011,839.1590609,-419.5795304,-37.12369904
1.11,-1.638504214e-08,1.40070637,-2.801412739,1.40070637,-3.248727361e-08,0.6936887259,-1.387377456,0.6936887278,9.808914627,418.1852499,-836.3703569,418.1851784,36.79486719
1.12,-1.646518964e-08,1.407608745,-2.81521749,1.407608745,1.645777343e-08,0.6867863604,-1.373572728,0.6867863638,-9.808904838,-419.565723,839.1313025,-419.5656512,-37.20089146
1.13,-1.654463527e-08,1.41444244,-2.82888488,1.41444244,-3.234689912e-08,0.679952652,-1.35990531,0.6799526548,9.808895077,418.1989813,-836.3978189,418.1989094,36.88940549
1.14,-1.662340538e-08,1.421208138,-2.842416277,1.421208138,1.659287741e-08,0.673186971,-1.346373934,0.6731869668,-9.808885289,-419.5521175,839.1040941,-419.552047,-37.26955111
1.15,-1.670143488e-08,1.427906516,-2.855813032,1.427906516,-3.219877714e-08,0.6664885784,-1.332977158,0.666488579,9.808875531,418.212439,-836.424739,418.2123695,36.97537231
1.16,-1.677863594e-08,1.434538243,-2.869076487,1.434538243,1.675856487e-08,0.6598568626,-1.319713738,0.6598568688,-9.808865739,-419.5387822,839.0774231,-419.5387115,-37.33011119
1.17,-1.685499024e-08,1.441103983,-2.882207966,1.441103983,-3.202942572e-08,0.6532911171,-1.306582225,0.6532911124,9.808855982,418.2256331,-836.4511205,418.2255603,37.05318389
1.18,-1.693056924e-08,1.447604392,-2.895208785,1.447604392,1.691362712e-08,0.6467907123,-1.293581436,0.6467907178,-9.808846193,-419.5257141,839.0512784,-419.5256392,-37.3829877
1.19,-1.700547197e-08,1.454040121,-2.908080242,1.454040121,-3.189417424e-08,0.6403549753,-1.280709948,0.6403549739,9.808836432,418.2385667,-836.4769808,418.2384904,37.12323984
1.2,-1.707971326e-08,1.460411812,-2.920823624,1.460411812,1.704591704e-08,0.6339832974,-1.267966592,0.6339832962,-9.808826644,-419.5129023,839.0256518,-419.5128259,-37.42857915
1.21,-1.715326213e-08,1.466720104,-2.933440207,1.466720104,-3.175569122e-08,0.6276749942,-1.255349983,0.6276749916,9.808816883,418.2512417,-836.50233,418.251165,37.18592427
1.22,-1.72259281e-08,1.472965626,-2.945931252,1.472965626,1.722249616e-08,0.6214294825,-1.242858974,0.6214294868,-9.808807088,-419.500344,839.0005319,-419.5002659,-37.46726874
1.23,-1.729799986e-08,1.479149004,-2.958298008,1.479149004,-3.16368481e-08,0.6152460932,-1.230492185,0.6152460923,9.808797316,418.2636662,-836.5271741,418.2635871,37.241607
1.24,-1.736922202e-08,1.485270856,-2.970541711,1.485270856,1.739241703e-08,0.6091242522,-1.218248506,0.6091242529,-9.80878751,-419.4880344,838.9759099,-419.4879549,-37.49942376
1.25,-1.743948294e-08,1.491331793,-2.982663587,1.491331793,-3.144460125e-08,0.6030633027,-1.206126605,0.6030633023,9.808777743,418.2758445,-836.5515296,418.2757648,37.2906428
1.26,-1.750913442e-08,1.497332423,-2.994664847,1.497332423,1.751430448e-08,0.5970626817,-1.194125375,0.5970626873,-9.808767951,-419.4759687,838.9517756,-419.4758878,-37.52539632
1.27,-1.757832637e-08,1.503273345,-3.006546691,1.503273346,-3.135269378e-08,0.591121754,-1.182243494,0.591121747,9.808758177,418.2877832,-836.5753995,418.2876997,37.33337264
1.28,-1.764691775e-08,1.509155154,-3.018310308,1.509155154,1.763441813e-08,0.5852399512,-1.170479912,0.585239956,-9.80874838,-419.4641438,838.9281159,-419.464058,-37.54552399
1.29,-1.771474771e-08,1.514978437,-3.029956874,1.514978437,-3.12004115e-08,0.5794166606,-1.158833315,0.5794166577,9.808738613,418.2994856,-836.5987966,418.2993983,37.37012334
1.3,-1.778201421e-08,1.520743777,-3.041487554,1.520743777,1.774711233e-08,0.5736513294,-1.147302669,0.5736513343,-9.808728823,-419.4525519,838.904926,-419.452463,-37.56012957
1.31,-1.784843511e-08,1.52645175,-3.052903501,1.52645175,-3.103129172e-08,0.5679433523,-1.135886687,0.5679433435,9.808719068,418.3109565,-836.6217296,418.3108648,37.40120862
1.32,-1.791427492e-08,1.532102928,-3.064205856,1.532102928,1.7863329e-08,0.5622921749,-1.124584367,0.5622921837,-9.808709289,-419.4411919,838.8821935,-419.4410968,-37.56952282
1.33,-1.797964655e-08,1.537697875,-3.07539575,1.537697875,-3.093765558e-08,0.5566972249,-1.11339444,0.55669722,9.808699529,418.3222019,-836.644208,418.322104,37.42692942
1.34,-1.804422286e-08,1.543237151,-3.086474302,1.543237151,1.802239386e-08,0.5511579556,-1.102315924,0.5511579621,-9.808689737,-419.4300558,838.8599112,-419.4299556,-37.57399944
1.35,-1.810780843e-08,1.54872131,-3.097442619,1.54872131,-3.07395079e-08,0.5456737873,-1.091347564,0.5456737822,9.808679984,418.3332221,-836.6662392,418.3331196,37.44757362
1.36,-1.817070879e-08,1.5541509,-3.108301799,1.5541509,1.815943579e-08,0.5402442057,-1.080488425,0.5402442126,-9.808670205,-419.4191384,838.8380671,-419.4190335,-37.57384264
1.37,-1.823321324e-08,1.559526464,-3.119052928,1.559526464,-3.066032433e-08,0.5348686355,-1.069737268,0.5348686342,9.808660441,418.3440244,-836.6878357,418.3439179,37.46341774
1.38,-1.82950606e-08,1.56484854,-3.12969708,1.56484854,1.829085097e-08,0.5295465683,-1.05909314,0.5295465702,-9.80865065,-419.4084378,838.8166613,-419.4083307,-37.56932343
1.39,-1.835644917e-08,1.57011766,-3.14023532,1.57011766,-3.056856351e-08,0.5242774393,-1.048554879,0.5242774394,9.808640878,418.354612,-836.709009,418.3545045,37.47472623
1.4,-1.841709373e-08,1.575334351,-3.150668702,1.575334351,1.843965147e-08,0.5190607548,-1.038121525,0.5190607625,-9.808631077,-419.3979489,838.7956798,-419.3978399,-37.56070067
