#Exudyn implicit second order time integration sensor output file
#measure Object number = 10
#OutputVariableType = Rotation
#simulation started = 2025-07-16,10:20:48
#columns contain: time, comma separated sensor values (e.g, x,y,z position coordinates)
#number of sensor values = 1
#Exudyn version = 1.10.0; Python3.13.2; Windows AVX2 FLOAT64
#
0,-0
0.004,-0.0001267274148
0.008,-0.0009846148013
0.012,-0.00280889724
0.016,-0.00554987875
0.02,-0.009141916868
0.024,-0.01356843797
0.028,-0.01882901273
0.032,-0.02491577374
0.036,-0.03181611031
0.04,-0.03952049726
0.044,-0.0480245754
0.048,-0.0573275071
0.052,-0.0674302546
0.056,-0.07833468663
0.06,-0.09004305757
0.064,-0.1025575679
0.068,-0.1158800423
0.072,-0.1300117861
0.076,-0.1449535907
0.08,-0.1607058206
0.084,-0.1772685298
0.088,-0.1946415766
0.092,-0.2128247213
0.096,-0.2318176965
0.1,-0.2516202496
0.104,-0.2722321592
0.108,-0.2936532326
0.112,-0.3158832903
0.116,-0.3389221439
0.12,-0.3627695716
0.124,-0.3874252947
0.128,-0.412709327
0.132,-0.4376220193
0.136,-0.4613930706
0.14,-0.4840455755
0.144,-0.5057381207
0.148,-0.526533973
0.152,-0.5464593368
0.156,-0.5655458248
0.16,-0.5838246363
0.164,-0.6013168791
0.168,-0.6180330557
0.172,-0.6339760888
0.176,-0.6491440396
0.18,-0.6635321835
0.184,-0.6771346864
0.188,-0.6899458518
0.192,-0.7019608926
0.196,-0.7131762774
0.2,-0.7235897623
0.204,-0.7332002224
0.208,-0.7420073832
0.212,-0.7500115292
0.216,-0.7572132414
0.22,-0.7636131924
0.224,-0.7692120068
0.228,-0.7740101834
0.232,-0.7780080661
0.236,-0.7812058497
0.24,-0.783603606
0.244,-0.7852013185
0.248,-0.7859989179
0.252,-0.785932486
0.256,-0.7841499994
0.26,-0.7797820412
0.264,-0.7727733778
0.268,-0.7632304066
0.272,-0.751203396
0.276,-0.7367186831
0.28,-0.7198013471
0.284,-0.7004721504
0.288,-0.6787438214
0.292,-0.6546217126
0.296,-0.628106052
0.3,-0.5991940993
0.304,-0.5678818321
0.308,-0.5341651092
0.312,-0.4980403221
0.316,-0.4595046188
0.32,-0.4185558321
0.324,-0.375192253
0.328,-0.3294123662
0.332,-0.2812146246
0.336,-0.2305973073
0.34,-0.1775584737
0.344,-0.1220960042
0.348,-0.06420770994
0.352,-0.003891486963
0.356,0.05885450663
0.36,0.1240316715
0.364,0.1916407996
0.368,0.2616819354
0.372,0.3341542741
0.376,0.4089899945
0.38,0.4846280574
0.384,0.5576999334
0.388,0.6269522501
0.392,0.6930671344
0.396,0.7568055646
0.4,0.8183267224
0.404,0.877479311
