#Exudyn implicit second order time integration sensor output file
#measure Object number = 13
#OutputVariableType = Rotation
#simulation started = 2025-07-21,19:12:19
#columns contain: time, comma separated sensor values (e.g, x,y,z position coordinates)
#number of sensor values = 1
#Exudyn version = 1.10.0; Python3.13.2; Windows AVX2 FLOAT64
#
0,-0
0.004,-7.159180865e-05
0.008,-0.0003443282646
0.012,-0.0007376600014
0.016,-0.001138562138
0.02,-0.001473564038
0.024,-0.001710524871
0.028,-0.001847764687
0.032,-0.001901310102
0.036,-0.001894538468
0.04,-0.001851245115
0.044,-0.001791633053
0.048,-0.001730491125
0.052,-0.001676939016
0.056,-0.001635174793
0.06,-0.001605712797
0.064,-0.001586714689
0.068,-0.001575159998
0.072,-0.001567736859
0.076,-0.001561422584
0.08,-0.00155379022
0.084,-0.001543103342
0.088,-0.001528261209
0.092,-0.001508668117
0.096,-0.001484075398
0.1,-0.001454432526
0.104,-0.001419765912
0.108,-0.001380087546
0.112,-0.001335347056
0.116,-0.00128540974
0.12,-0.001230051806
0.124,-0.001168973888
0.128,-0.001032817612
0.132,-0.000600539868
0.136,7.321760575e-05
0.14,0.0007962275017
0.144,0.00142997958
0.148,0.001904121298
0.152,0.002201521241
0.156,0.002339070532
0.16,0.002350973358
0.164,0.002276604666
0.168,0.002152730263
0.172,0.00200926625
0.176,0.001867691072
0.18,0.001741265946
0.184,0.00163632541
0.188,0.001554033661
0.192,0.001492190468
0.196,0.001446809316
0.2,0.001413349593
0.204,0.001387557171
0.208,0.001365957292
0.212,0.001346056034
0.216,0.001326330877
0.22,0.001306100321
0.224,0.001285325261
0.228,0.001264397037
0.232,0.001243941289
0.236,0.001224663168
0.24,0.001207239876
0.244,0.001192244014
0.248,0.001180111581
0.252,0.00117065451
0.256,0.001160798191
0.26,0.001156292535
0.264,0.001164145542
0.268,0.001185088458
0.272,0.001217506945
0.276,0.001259607673
0.28,0.001309701893
0.284,0.001366277084
0.288,0.001428109785
0.292,0.001494284058
0.296,0.001564099354
0.3,0.001636914112
0.304,0.001711981218
0.308,0.001788303693
0.312,0.00186452784
0.316,0.001938884181
0.32,0.002009177799
0.324,0.002072816415
0.328,0.002126866689
0.332,0.002168130055
0.336,0.002193218401
0.34,0.002198632684
0.344,0.0021808304
0.348,0.002136282016
0.352,0.002061513522
0.356,0.001953138516
0.36,0.001807870675
0.364,0.001622523426
0.368,0.001393989561
0.372,0.001119187986
0.376,0.000783580693
0.38,0.0002261617162
0.384,-0.0006025782748
0.388,-0.001475228837
0.392,-0.002201923245
0.396,-0.00269329453
0.4,-0.002942723401
0.404,-0.002995622965
0.408,-0.002916713499
0.412,-0.002764948569
0.416,-0.002581647428
0.42,-0.002389856815
0.424,-0.002199214037
0.428,-0.00201160064
0.432,-0.001825500484
0.436,-0.001638773115
0.44,-0.0014501442
0.444,-0.001259733664
0.448,-0.001068920836
0.452,-0.0008798759539
0.456,-0.0006950508947
0.46,-0.0005168005396
0.464,-0.000347174352
0.468,-0.000187844542
0.472,-4.012041587e-05
0.476,9.499355512e-05
0.48,0.0002167261711
0.484,0.0003244752392
0.488,0.0004177593928
0.492,0.0004961876921
0.496,0.0005594427329
0.5,0.000607272145
0.504,0.001296831965
0.508,0.004285762408
0.512,0.009925609033
0.516,0.01812585444
0.52,0.02880892273
0.524,0.04193283116
0.528,0.05747459497
0.532,0.07542181152
0.536,0.0957691715
0.54,0.1185153844
0.544,0.1436605733
0.548,0.1712050135
0.552,0.2011489458
0.556,0.2334926983
0.56,0.2682367349
0.564,0.3053816268
0.568,0.3449280014
0.572,0.3868764657
0.576,0.4312275128
0.58,0.4779814078
0.584,0.5271381003
0.588,0.578697187
0.592,0.6326579385
0.596,0.6890194186
0.6,0.7477806948
0.604,0.8089411214
0.608,0.8725007259
0.612,0.9384606372
0.616,1.00682356
0.62,1.077594228
0.624,1.150779799
0.628,1.225721868
0.632,1.299691738
0.636,1.371324837
0.64,1.440445831
0.644,1.506884988
0.648,1.570581542
0.652,1.631623039
0.656,1.69012533
0.66,1.746158121
0.664,1.799747372
0.668,1.850897261
0.672,1.899603749
0.676,1.945860808
0.68,1.989663552
0.684,2.031009575
0.688,2.069899011
0.692,2.106333963
0.696,2.140317764
0.7,2.171854347
0.704,2.200947786
0.708,2.227602008
0.712,2.251820662
0.716,2.273607076
0.72,2.292964261
0.724,2.309894953
0.728,2.324401646
0.732,2.336486612
0.736,2.346151915
0.74,2.353399398
0.744,2.35823068
0.748,2.360647123
0.752,2.360665439
0.756,2.358438256
0.76,2.35394772
0.764,2.347027632
0.768,2.337602024
0.772,2.325667844
0.776,2.311245021
0.78,2.294354571
0.784,2.275013516
0.788,2.253234844
0.792,2.229028207
0.796,2.202400439
0.8,2.173355943
0.804,2.141897069
0.808,2.108024547
0.812,2.071737981
0.816,2.033036331
0.82,1.991918352
0.824,1.948382931
0.828,1.902429316
0.832,1.854057242
0.836,1.803266961
0.84,1.750059221
0.844,1.694435208
0.848,1.636396487
0.852,1.575944948
0.856,1.513082775
0.86,1.447812433
0.864,1.380136671
0.868,1.310058525
0.872,1.237581318
0.876,1.162787541
0.88,1.087177591
0.884,1.013215128
0.888,0.9419601754
0.892,0.8738106338
0.896,0.808794022
0.9,0.7467459916
0.904,0.6874714499
0.908,0.6308163905
0.912,0.5766789285
0.916,0.524998697
0.92,0.4757429601
0.924,0.4288951608
0.928,0.3844471854
0.932,0.3423949862
0.936,0.3027365526
0.94,0.2654711771
0.944,0.2305992298
0.948,0.1981220076
0.952,0.1680415055
0.956,0.140360113
0.96,0.1150802967
0.964,0.09220433506
0.968,0.0717341487
0.972,0.05367122616
0.976,0.03801663374
0.98,0.02477107675
0.984,0.01393498702
0.988,0.005508612413
0.992,-0.000507910145
0.996,-0.004114495538
1,-0.005311077366
1.004,-0.004606602703
1.008,-0.003404197478
1.012,-0.002248263181
1.016,-0.001281542357
1.02,-0.0005510508593
1.024,-5.625610447e-05
1.028,0.000232092919
1.032,0.0003585545277
1.036,0.0003721736052
1.04,0.0003183393534
1.044,0.0002338331756
1.048,0.0001449269761
1.052,6.775205873e-05
1.056,9.998737224e-06
1.06,-2.682977701e-05
1.064,-4.514841187e-05
1.068,-4.933775844e-05
1.072,-4.427135878e-05
1.076,-3.435519214e-05
1.08,-2.302275082e-05
1.084,-1.258212865e-05
1.088,-4.298861293e-06
1.092,1.391671216e-06
1.096,4.626325248e-06
1.1,5.868667923e-06
1.104,5.709059114e-06
1.108,4.723448711e-06
1.112,3.389756914e-06
1.116,2.052228186e-06
1.12,9.204838775e-07
1.124,8.982352903e-08
1.128,-4.286997382e-07
1.132,-6.7692526e-07
1.136,-7.223183676e-07
1.14,-6.374211591e-07
1.144,-4.865773782e-07
1.148,-3.191407727e-07
1.152,-1.676793405e-07
1.156,-4.949494285e-08
1.16,3.007853103e-08
1.164,7.380909268e-08
1.168,8.895683853e-08
1.172,8.438145645e-08
1.176,6.853569501e-08
1.18,4.830944997e-08
1.184,2.857063279e-08
1.188,1.220090354e-08
1.192,4.265474956e-10
1.196,-6.722807996e-09
1.2,-9.9492e-09
1.204,-1.028990587e-08
1.208,-8.824394164e-09
1.212,-6.489706943e-09
1.216,-3.990465582e-09
1.22,-1.780378913e-09
1.224,-9.00735246e-11
1.228,1.02126496e-09
1.232,1.607824192e-09
1.236,1.784233968e-09
1.24,1.683997176e-09
1.244,1.431296165e-09
1.248,1.125315135e-09
1.252,8.34607647e-10
1.256,5.984439941e-10
1.26,4.321893208e-10
1.264,3.342931836e-10
1.268,2.931698032e-10
1.272,2.929406061e-10
1.276,3.175914177e-10
1.28,3.535191971e-10
1.284,3.907038243e-10
1.288,4.228621073e-10
1.292,4.469594792e-10
1.296,4.62407504e-10
1.3,4.701954594e-10
1.304,4.721170866e-10
1.308,4.701755608e-10
1.312,4.661893837e-10
1.316,4.61581708e-10
1.32,4.573139068e-10
1.324,4.539171168e-10
1.328,4.515783933e-10
1.332,4.502466283e-10
1.336,4.497339808e-10
1.34,4.497987902e-10
1.344,4.502043271e-10
1.348,4.507537189e-10
1.352,4.513049614e-10
1.356,4.517714953e-10
1.36,4.521139238e-10
1.364,4.523276363e-10
1.368,4.52429874e-10
1.372,4.524484689e-10
1.376,4.524133531e-10
1.38,4.523510745e-10
1.384,4.52281991e-10
1.388,4.522195301e-10
1.392,4.521708181e-10
1.396,4.521380435e-10
1.4,4.521200546e-10
1.404,4.521138491e-10
1.408,4.521157685e-10
1.412,4.52122325e-10
1.416,4.521306775e-10
1.42,4.521388205e-10
1.424,4.521455683e-10
1.428,4.521504176e-10
1.432,4.521533583e-10
1.436,4.521546815e-10
1.44,4.521548159e-10
1.444,4.52154207e-10
1.448,4.521532412e-10
1.452,4.521522089e-10
1.456,4.521512968e-10
1.46,4.521505996e-10
1.464,4.521501414e-10
1.468,4.521498997e-10
1.472,4.52149827e-10
1.476,4.521498681e-10
1.48,4.52149972e-10
1.484,4.521500976e-10
1.488,4.521502168e-10
1.492,4.521503133e-10
1.496,4.52150381e-10
1.5,4.521504205e-10
1.504,4.521504366e-10
1.508,4.521504358e-10
1.512,4.521504249e-10
1.516,4.521504093e-10
1.52,4.521503932e-10
1.524,4.521503792e-10
1.528,4.521503685e-10
1.532,4.521503614e-10
1.536,4.521503575e-10
1.54,4.521503559e-10
1.544,4.52150356e-10
1.548,4.521503569e-10
1.552,4.52150358e-10
1.556,4.52150359e-10
1.56,4.521503597e-10
1.564,4.521503599e-10
1.568,4.521503597e-10
1.572,4.521503592e-10
1.576,4.521503584e-10
1.58,4.521503575e-10
1.584,4.521503565e-10
1.588,4.521503555e-10
1.592,4.521503545e-10
1.596,4.521503536e-10
1.6,4.521503528e-10
1.604,4.521503519e-10
1.608,4.521503512e-10
1.612,4.521503504e-10
1.616,4.521503498e-10
1.62,4.52150349e-10
1.624,4.521503483e-10
1.628,4.521503476e-10
1.632,4.521503469e-10
1.636,4.521503461e-10
1.64,4.521503454e-10
1.644,4.521503446e-10
1.648,4.521503439e-10
1.652,4.521503432e-10
1.656,4.521503424e-10
1.66,4.521503416e-10
1.664,4.521503408e-10
1.668,4.521503401e-10
1.672,4.521503393e-10
1.676,4.521503385e-10
1.68,4.521503378e-10
1.684,4.521503371e-10
1.688,4.521503364e-10
1.692,4.521503355e-10
1.696,4.521503348e-10
1.7,4.52150334e-10
1.704,4.521503333e-10
1.708,4.521503325e-10
1.712,4.521503317e-10
1.716,4.521503311e-10
1.72,4.521503303e-10
1.724,4.521503296e-10
1.728,4.521503288e-10
1.732,4.521503281e-10
1.736,4.521503274e-10
1.74,4.521503266e-10
1.744,4.521503258e-10
1.748,4.521503251e-10
1.752,4.521503243e-10
1.756,4.521503236e-10
1.76,4.521503227e-10
1.764,4.521503221e-10
1.768,4.521503213e-10
1.772,4.521503206e-10
1.776,4.521503198e-10
1.78,4.52150319e-10
1.784,4.521503182e-10
1.788,4.521503175e-10
1.792,4.521503168e-10
1.796,4.52150316e-10
1.8,4.521503153e-10
1.804,4.521503145e-10
1.808,4.521503138e-10
1.812,4.52150313e-10
1.816,4.521503122e-10
1.82,4.521503115e-10
1.824,4.521503107e-10
1.828,4.521503099e-10
1.832,4.521503092e-10
1.836,4.521503085e-10
1.84,4.521503077e-10
1.844,4.52150307e-10
1.848,4.521503062e-10
1.852,4.521503055e-10
1.856,4.521503047e-10
1.86,4.52150304e-10
1.864,4.521503032e-10
1.868,4.521503024e-10
1.872,4.521503018e-10
1.876,4.52150301e-10
1.88,4.521503002e-10
1.884,4.521502995e-10
1.888,4.521502987e-10
1.892,4.52150298e-10
1.896,4.521502972e-10
1.9,4.521502964e-10
1.904,4.521502956e-10
1.908,4.521502949e-10
1.912,4.521502942e-10
1.916,4.521502934e-10
1.92,4.521502927e-10
1.924,4.521502919e-10
1.928,4.521502911e-10
1.932,4.521502904e-10
