#Exudyn implicit second order time integration sensor output file
#measure Object number = 7
#OutputVariableType = TorqueLocal
#simulation started = 2025-07-21,19:12:19
#columns contain: time, comma separated sensor values (e.g, x,y,z position coordinates)
#number of sensor values = 1
#Exudyn version = 1.10.0; Python3.13.2; Windows AVX2 FLOAT64
#
0,0
0.004,-33.84032422
0.008,-14.96881346
0.012,-0.6860458273
0.016,6.881443457
0.02,9.492940726
0.024,8.924703363
0.028,6.296729276
0.032,2.525844298
0.036,-1.53939391
0.04,-5.271147627
0.044,-8.353834844
0.048,-10.73563894
0.052,-12.52697972
0.056,-13.91398157
0.06,-15.10000269
0.064,-16.26834991
0.068,-17.56139436
0.072,-19.07371263
0.076,-20.8557172
0.08,-22.92315255
0.084,-25.26842104
0.088,-27.87110704
0.092,-30.70631222
0.096,-33.75033871
0.1,-36.98381924
0.104,-40.3927433
0.108,-43.96796926
0.112,-47.70384087
0.116,-51.59641016
0.12,-55.64163594
0.124,-59.83378296
0.128,-76.35503138
0.132,-117.0405994
0.136,-151.960943
0.14,-169.5845697
0.144,-173.4187579
0.148,-168.3433114
0.152,-157.7995645
0.156,-144.6947582
0.16,-131.512141
0.164,-119.9532684
0.168,-110.8543298
0.172,-104.3672071
0.176,-100.2027125
0.18,-97.84330023
0.184,-96.70699605
0.188,-96.25999853
0.192,-96.08013699
0.196,-95.87942049
0.2,-95.49756821
0.204,-94.87849721
0.208,-94.03979648
0.212,-93.04246711
0.216,-91.96545892
0.22,-90.88708198
0.224,-89.87351983
0.228,-88.97351975
0.232,-88.21771191
0.236,-87.62089384
0.24,-87.18581148
0.244,-86.90730616
0.248,-86.77605742
0.252,-111.4646671
0.256,-173.43813
0.26,-221.8211979
0.264,-246.8505337
0.268,-254.3516769
0.272,-251.0510597
0.276,-241.9529789
0.28,-230.7731989
0.284,-220.0239396
0.288,-211.0318737
0.292,-204.1644508
0.296,-199.1627332
0.3,-195.4527479
0.304,-192.380623
0.308,-189.3615909
0.312,-185.9523621
0.316,-181.8654986
0.32,-176.9473889
0.324,-171.1396241
0.328,-164.4388471
0.332,-156.8645581
0.336,-148.4391543
0.34,-139.1806677
0.344,-129.1060926
0.348,-118.2421443
0.352,-106.6400674
0.356,-94.39164488
0.36,-81.64418464
0.364,-68.61304511
0.368,-55.59064006
0.372,-42.95126571
0.376,-10.33605857
0.38,92.0966335
0.384,165.9493185
0.388,188.117008
0.392,175.611056
0.396,150.9693873
0.4,125.4609098
0.404,102.1306296
0.408,81.86193988
0.412,65.34518227
0.416,52.75887006
0.42,43.62508853
0.424,37.16693352
0.428,32.65095448
0.432,29.50398092
0.436,27.30608726
0.44,25.7653514
0.444,24.69473567
0.448,23.98384242
0.452,23.56874346
0.456,23.40794355
0.46,23.46725327
0.464,23.71173289
0.468,24.10234412
0.472,24.59579655
0.476,25.14642796
0.48,25.70897092
0.484,26.24128686
0.488,26.70657296
0.492,27.07490476
0.496,27.32415036
0.5,27.44038941
0.504,-78.05914575
0.508,-111.9592608
0.512,-115.620156
0.516,-109.8076083
0.52,-103.5687847
0.524,-99.76309227
0.528,-98.47090794
0.532,-98.92658805
0.536,-100.3824082
0.54,-102.3378759
0.544,-104.5150898
0.548,-106.7883334
0.552,-109.1250394
0.556,-111.5376444
0.56,-114.0459253
0.564,-116.6542602
0.568,-119.3431411
0.572,-122.0689937
0.576,-124.7670734
0.58,-127.3553555
0.584,-129.7388631
0.588,-131.8138986
0.592,-133.4715966
0.596,-134.6007936
0.6,-135.0904285
0.604,-134.8319043
0.608,-133.7214456
0.612,-131.6623459
0.616,-128.5673927
0.62,-124.3607511
0.624,-118.9803954
0.628,-36.65969436
0.632,-87.59349828
0.636,-151.5314798
0.64,-174.5377866
0.644,-175.1901619
0.648,-165.6416605
0.652,-147.6219139
0.656,-124.6939343
0.66,-102.2620455
0.664,-83.92091709
0.668,-70.86445978
0.672,-62.86269371
0.676,-59.02056798
0.68,-58.18588323
0.684,-59.21185295
0.688,-61.12478015
0.692,-63.20246805
0.696,-64.98455711
0.7,-66.24076437
0.704,-66.91783384
0.708,-67.08058517
0.712,-66.85745337
0.716,-66.39659632
0.72,-65.83516423
0.724,-65.2814325
0.728,-64.80789039
0.732,-64.45235436
0.736,-64.22414036
0.74,-64.11249533
0.744,-64.09522493
0.748,-64.14614532
0.752,-38.32218318
0.756,26.83375256
0.76,77.80369104
