#Exudyn implicit second order time integration sensor output file
#measure Object number = 4
#OutputVariableType = TorqueLocal
#simulation started = 2025-07-21,19:12:19
#columns contain: time, comma separated sensor values (e.g, x,y,z position coordinates)
#number of sensor values = 1
#Exudyn version = 1.10.0; Python3.13.2; Windows AVX2 FLOAT64
#
0,0
0.004,-150.0538067
0.008,-268.9499914
0.012,-349.8908151
0.016,-395.0803715
0.02,-411.8414437
0.024,-409.0960609
0.028,-395.221685
0.032,-377.0091181
0.036,-359.2801124
0.04,-344.9228617
0.044,-335.2014469
0.048,-330.200554
0.052,-329.2814138
0.056,-331.4686845
0.06,-335.7343801
0.064,-341.1766878
0.068,-347.1085276
0.072,-353.0781844
0.076,-358.8457371
0.08,-364.3364482
0.084,-369.5873923
0.088,-374.6981014
0.092,-379.7910917
0.096,-384.9842455
0.1,-390.3744495
0.104,-396.0304238
0.108,-401.9921135
0.112,-408.2740917
0.116,-414.8708166
0.12,-421.7621977
0.124,-428.9184805
0.128,-206.1589387
0.132,62.47376651
0.136,269.3262195
0.14,408.5862006
0.144,486.4867538
0.148,515.4099839
0.152,509.7341991
0.156,483.2462062
0.16,447.5705877
0.164,411.4005019
0.168,380.3810675
0.172,357.4409895
0.176,343.3656424
0.18,337.4484337
0.184,338.1080199
0.188,343.4035076
0.192,351.4165996
0.196,360.4976121
0.2,369.390932
0.204,377.2655306
0.208,383.6794331
0.212,388.5054904
0.216,391.8413483
0.22,393.920683
0.224,395.036771
0.228,395.4841185
0.232,395.5196114
0.236,395.3416202
0.24,395.0837468
0.244,394.8190774
0.248,394.5708697
0.252,394.8971122
0.256,398.283912
0.26,402.5082105
0.264,405.7470381
0.268,407.2978447
0.272,406.8570978
0.276,404.3505463
0.28,399.9154975
0.284,393.829793
0.288,386.4189046
0.292,377.9823219
0.296,368.7488569
0.3,358.8587063
0.304,348.3678153
0.308,337.2686394
0.312,325.5203588
0.316,313.0817315
0.32,299.9409062
0.324,286.1382415
0.328,271.7799765
